timestamp,open,high,low,close,volume
2023-08-04 13:30:00+00:00,184.625,187.3800048828125,184.2700042724609,185.1100006103516,38359717
2023-08-04 14:30:00+00:00,185.1000061035156,186.375,184.92999267578125,185.3099975585937,11146174
2023-08-04 15:30:00+00:00,185.31500244140625,185.77999877929688,184.92999267578125,185.47999572753903,8214884
2023-08-04 16:30:00+00:00,185.47999572753903,185.4949951171875,184.7899932861328,184.97999572753903,6937705
2023-08-04 17:30:00+00:00,184.97999572753903,185.1699981689453,183.17999267578125,183.3650054931641,12486440
2023-08-04 18:30:00+00:00,183.3650054931641,183.5500030517578,182.07000732421875,182.69000244140625,14200786
2023-08-04 19:30:00+00:00,182.6999969482422,182.8800048828125,181.9199981689453,182.0,11958133
2023-08-07 13:30:00+00:00,182.1300048828125,183.1300048828125,178.21009826660156,179.03500366210938,33752946
2023-08-07 14:30:00+00:00,179.02999877929688,179.30999755859375,177.55999755859375,177.77000427246094,14565264
2023-08-07 15:30:00+00:00,177.76499938964844,178.8300018310547,177.35000610351562,178.36500549316406,9796158
2023-08-07 16:30:00+00:00,178.36500549316406,178.47000122070312,177.74000549316406,178.3350067138672,7158027
2023-08-07 17:30:00+00:00,178.33999633789062,179.0399932861328,178.0500030517578,178.4499969482422,7271723
2023-08-07 18:30:00+00:00,178.47000122070312,178.7100067138672,178.22000122070312,178.4801025390625,5824274
2023-08-07 19:30:00+00:00,178.48500061035156,179.22000122070312,178.38999938964844,178.8000030517578,10179669
2023-08-08 13:30:00+00:00,179.375,179.4656982421875,177.5800018310547,179.17999267578125,21892224
2023-08-08 14:30:00+00:00,179.19000244140625,179.22000122070312,177.93499755859375,178.0399932861328,8911585
2023-08-08 15:30:00+00:00,178.0399932861328,178.80499267578125,177.8249969482422,178.69000244140625,5710443
2023-08-08 16:30:00+00:00,178.67999267578125,179.47999572753906,178.5800018310547,178.89329528808594,6004228
2023-08-08 17:30:00+00:00,178.88999938964844,179.4199981689453,178.6999969482422,179.16000366210938,4572073
2023-08-08 18:30:00+00:00,179.1699981689453,179.94000244140625,179.0399932861328,179.80999755859375,6486734
2023-08-08 19:30:00+00:00,179.81500244140625,180.2700042724609,179.55499267578125,179.8000030517578,8031483
2023-08-09 13:30:00+00:00,180.8699951171875,180.92999267578125,178.13999938964844,178.6999053955078,12630855
2023-08-09 14:30:00+00:00,178.69149780273438,178.8350067138672,177.00999450683594,177.47999572753906,9507753
2023-08-09 15:30:00+00:00,177.47000122070312,178.11000061035156,177.24000549316406,178.0050048828125,6732462
2023-08-09 16:30:00+00:00,178.0,178.77000427246094,177.99000549316406,178.66000366210938,4980367
2023-08-09 17:30:00+00:00,178.65899658203125,179.36000061035156,178.55299377441406,179.2949981689453,5273087
2023-08-09 18:30:00+00:00,179.2949981689453,179.58999633789062,178.78909301757812,179.02999877929688,5760641
2023-08-09 19:30:00+00:00,179.02999877929688,179.08999633789062,177.99000549316406,178.17999267578125,6307783
2023-08-10 13:30:00+00:00,179.47999572753906,180.75,178.86000061035156,180.10000610351562,12566820
2023-08-10 14:30:00+00:00,180.09800720214844,180.42999267578125,178.69000244140625,179.13999938964844,8122194
2023-08-10 15:30:00+00:00,179.13999938964844,179.44000244140625,177.97000122070312,178.3800048828125,6203521
