date,news_tone,news_volume
2018-05-21 00:00:00+00:00,0.0294,0.2018
2018-05-22 00:00:00+00:00,-0.4085,0.1602
2018-05-23 00:00:00+00:00,-0.3174,0.2089
2018-05-24 00:00:00+00:00,-1.0572,0.2231
2018-05-25 00:00:00+00:00,-1.1449,0.1558
2018-05-26 00:00:00+00:00,-0.827,0.129
2018-05-27 00:00:00+00:00,-0.6987,0.1405
2018-05-28 00:00:00+00:00,-1.1813,0.183
2018-05-29 00:00:00+00:00,-0.802,0.1522
2018-05-30 00:00:00+00:00,-0.844,0.1505
2018-05-31 00:00:00+00:00,-0.1669,0.1295
2018-06-01 00:00:00+00:00,-0.3354,0.1104
2018-06-02 00:00:00+00:00,-0.5112,0.0883
2018-06-03 00:00:00+00:00,-0.9692,0.1794
2018-06-04 00:00:00+00:00,-0.6739,0.177
2018-06-05 00:00:00+00:00,-0.5512,0.1585
2018-06-06 00:00:00+00:00,-0.2947,0.1587
2018-06-07 00:00:00+00:00,-0.1742,0.1618
2018-06-08 00:00:00+00:00,-0.2019,0.1438
2018-06-09 00:00:00+00:00,-0.5201,0.1417
2018-06-10 00:00:00+00:00,-0.9551,0.1646
2018-06-11 00:00:00+00:00,-1.8804,0.2833
2018-06-12 00:00:00+00:00,-0.7786,0.1862
2018-06-13 00:00:00+00:00,-1.009,0.2373
2018-06-14 00:00:00+00:00,-0.7433,0.2166
2018-06-15 00:00:00+00:00,-0.1407,0.1915
2018-06-16 00:00:00+00:00,0.1948,0.2083
2018-06-17 00:00:00+00:00,0.0093,0.2388
2018-06-18 00:00:00+00:00,-0.8003,0.227
2018-06-19 00:00:00+00:00,-0.297,0.2254
2018-06-20 00:00:00+00:00,-2.034,0.2256
2018-06-21 00:00:00+00:00,-0.7839,0.1693
2018-06-22 00:00:00+00:00,-0.9469,0.2105
2018-06-23 00:00:00+00:00,-0.5429,0.1727
2018-06-24 00:00:00+00:00,-0.2866,0.169
2018-06-25 00:00:00+00:00,-0.5204,0.2089
2018-06-26 00:00:00+00:00,-0.2556,0.2099
2018-06-27 00:00:00+00:00,-0.9858,0.183
2018-06-28 00:00:00+00:00,-1.2666,0.2325
2018-06-29 00:00:00+00:00,-1.2297,0.3102
2018-06-30 00:00:00+00:00,-0.8111,0.1469
2018-07-01 00:00:00+00:00,-0.1624,0.1755
2018-07-02 00:00:00+00:00,-0.1533,0.17
2018-07-03 00:00:00+00:00,-0.0506,0.1645
2018-07-04 00:00:00+00:00,-0.8959,0.1654
2018-07-05 00:00:00+00:00,-0.3586,0.1508
2018-07-06 00:00:00+00:00,-0.3746,0.1587
2018-07-07 00:00:00+00:00,0.1512,0.1884
2018-07-08 00:00:00+00:00,0.3687,0.1904
2018-07-09 00:00:00+00:00,-0.0171,0.157
2018-07-10 00:00:00+00:00,-0.3655,0.148
2018-07-11 00:00:00+00:00,-0.0575,0.1743
2018-07-12 00:00:00+00:00,-0.3749,0.1686
2018-07-13 00:00:00+00:00,-1.5885,0.1675
2018-07-14 00:00:00+00:00,-2.4872,0.1605
2018-07-15 00:00:00+00:00,-0.4497,0.1379
2018-07-16 00:00:00+00:00,-1.1132,0.1728
2018-07-17 00:00:00+00:00,-0.9443,0.1904
2018-07-18 00:00:00+00:00,-0.6276,0.219
2018-07-19 00:00:00+00:00,-0.4859,0.1611
2018-07-20 00:00:00+00:00,-0.8338,0.1498
2018-07-21 00:00:00+00:00,-0.4392,0.153
2018-07-22 00:00:00+00:00,-0.5397,0.1771
2018-07-23 00:00:00+00:00,-0.4655,0.1714
2018-07-24 00:00:00+00:00,-0.3384,0.1792
2018-07-25 00:00:00+00:00,-1.0325,0.2279
2018-07-26 00:00:00+00:00,-1.6248,0.2262
2018-07-27 00:00:00+00:00,-0.9335,0.1612
2018-07-28 00:00:00+00:00,-0.1272,0.1712
2018-07-29 00:00:00+00:00,-0.0428,0.1682
2018-07-30 00:00:00+00:00,-0.5312,0.169
2018-07-31 00:00:00+00:00,-1.1218,0.1596
2018-08-01 00:00:00+00:00,-1.1045,0.1974
2018-08-02 00:00:00+00:00,-1.0798,0.1742
2018-08-03 00:00:00+00:00,-0.0831,0.1722
2018-08-04 00:00:00+00:00,0.0399,0.187
2018-08-05 00:00:00+00:00,0.1642,0.1639
2018-08-06 00:00:00+00:00,0.0108,0.1913
2018-08-07 00:00:00+00:00,0.1381,0.1719
2018-08-08 00:00:00+00:00,-0.6006,0.173
2018-08-09 00:00:00+00:00,-0.1662,0.1919
2018-08-10 00:00:00+00:00,-0.3461,0.2122
2018-08-11 00:00:00+00:00,-0.8696,0.1827
2018-08-12 00:00:00+00:00,-0.1853,0.1699
2018-08-13 00:00:00+00:00,-0.8206,0.2012
2018-08-14 00:00:00+00:00,-0.8153,0.2033
2018-08-15 00:00:00+00:00,-1.1871,0.1485
2018-08-16 00:00:00+00:00,-0.8288,0.1279
2018-08-17 00:00:00+00:00,-0.3992,0.133
2018-08-18 00:00:00+00:00,-0.6934,0.1479
2018-08-19 00:00:00+00:00,-1.2134,0.1591
2018-08-20 00:00:00+00:00,-1.4235,0.1644
2018-08-21 00:00:00+00:00,-1.2641,0.1612
2018-08-22 00:00:00+00:00,-0.7005,0.1594
2018-08-23 00:00:00+00:00,-1.073,0.1661
2018-08-24 00:00:00+00:00,-0.5274,0.1246
2018-08-25 00:00:00+00:00,-0.3792,0.1289
2018-08-26 00:00:00+00:00,-0.287,0.1517
2018-08-27 00:00:00+00:00,-0.9557,0.1564
2018-08-28 00:00:00+00:00,-0.3293,0.1377
2018-08-29 00:00:00+00:00,-0.395,0.1278
2018-08-30 00:00:00+00:00,-0.8799,0.138
2018-08-31 00:00:00+00:00,-0.3189,0.1088
2018-09-01 00:00:00+00:00,-0.5874,0.0829
2018-09-02 00:00:00+00:00,-0.5601,0.0983
2018-09-03 00:00:00+00:00,-0.5498,0.0947
2018-09-04 00:00:00+00:00,-0.7773,0.089
2018-09-05 00:00:00+00:00,-0.7491,0.1159
2018-09-06 00:00:00+00:00,-1.4514,0.1545
2018-09-07 00:00:00+00:00,-0.9655,0.1109
2018-09-08 00:00:00+00:00,-2.7552,0.0961
2018-09-09 00:00:00+00:00,-0.9003,0.088
2018-09-10 00:00:00+00:00,-0.6707,0.1252
2018-09-11 00:00:00+00:00,-0.8616,0.0948
2018-09-12 00:00:00+00:00,-0.9933,0.0958
2018-09-13 00:00:00+00:00,-0.5819,0.1
2018-09-14 00:00:00+00:00,-1.1975,0.1175
2018-09-15 00:00:00+00:00,-0.6328,0.0656
2018-09-16 00:00:00+00:00,-0.891,0.0815
2018-09-17 00:00:00+00:00,-0.5243,0.0783
2018-09-18 00:00:00+00:00,-0.8781,0.081
2018-09-19 00:00:00+00:00,-1.5665,0.1216
2018-09-20 00:00:00+00:00,-2.4986,0.1816
2018-09-21 00:00:00+00:00,-1.4601,0.1167
2018-09-22 00:00:00+00:00,-0.5103,0.0742
2018-09-23 00:00:00+00:00,-0.8679,0.0873
2018-09-24 00:00:00+00:00,-0.4109,0.1
2018-09-25 00:00:00+00:00,-0.2528,0.1071
2018-09-26 00:00:00+00:00,-0.3443,0.1354
2018-09-27 00:00:00+00:00,-0.5412,0.1151
2018-09-28 00:00:00+00:00,-0.5329,0.0884
2018-09-29 00:00:00+00:00,-0.3569,0.0733
2018-09-30 00:00:00+00:00,-0.1235,0.0821
2018-10-01 00:00:00+00:00,-0.3845,0.0811
2018-10-02 00:00:00+00:00,-0.5312,0.0862
2018-10-03 00:00:00+00:00,-1.4071,0.1058
2018-10-04 00:00:00+00:00,-1.0251,0.1126
2018-10-05 00:00:00+00:00,-0.8794,0.0906
2018-10-06 00:00:00+00:00,-0.808,0.0763
2018-10-07 00:00:00+00:00,-0.5315,0.084
2018-10-08 00:00:00+00:00,-0.4704,0.0962
2018-10-09 00:00:00+00:00,-0.6384,0.1093
2018-10-10 00:00:00+00:00,-0.7048,0.0988
2018-10-11 00:00:00+00:00,-1.3299,0.0987
2018-10-12 00:00:00+00:00,-1.0634,0.0878
2018-10-13 00:00:00+00:00,-0.6797,0.0711
2018-10-14 00:00:00+00:00,-0.922,0.0898
2018-10-15 00:00:00+00:00,-0.515,0.1099
2018-10-16 00:00:00+00:00,-0.424,0.0971
2018-10-17 00:00:00+00:00,-0.1023,0.0963
2018-10-18 00:00:00+00:00,-0.5543,0.1116
2018-10-19 00:00:00+00:00,-1.7699,0.1168
2018-10-20 00:00:00+00:00,-0.9419,0.0935
2018-10-21 00:00:00+00:00,-0.6762,0.0886
2018-10-22 00:00:00+00:00,-0.2895,0.0954
2018-10-23 00:00:00+00:00,-0.5713,0.1218
2018-10-24 00:00:00+00:00,-0.1766,0.1024
2018-10-25 00:00:00+00:00,-0.7962,0.0975
2018-10-26 00:00:00+00:00,-0.5261,0.0876
2018-10-27 00:00:00+00:00,-0.5115,0.0668
2018-10-28 00:00:00+00:00,0.565,0.1145
2018-10-29 00:00:00+00:00,-0.0135,0.1046
2018-10-30 00:00:00+00:00,-1.0484,0.1372
2018-10-31 00:00:00+00:00,-0.3386,0.1328
2018-11-01 00:00:00+00:00,-0.4703,0.117
2018-11-02 00:00:00+00:00,-0.561,0.1066
2018-11-03 00:00:00+00:00,-0.7494,0.1003
2018-11-04 00:00:00+00:00,-0.2079,0.1062
2018-11-05 00:00:00+00:00,-0.1754,0.0938
2018-11-06 00:00:00+00:00,-0.7049,0.1243
2018-11-07 00:00:00+00:00,-0.3657,0.0876
2018-11-08 00:00:00+00:00,-0.3291,0.0903
2018-11-09 00:00:00+00:00,-1.8864,0.1054
2018-11-10 00:00:00+00:00,-0.9705,0.0769
2018-11-11 00:00:00+00:00,-0.8162,0.091
2018-11-12 00:00:00+00:00,-0.5896,0.0843
2018-11-13 00:00:00+00:00,-0.4635,0.0857
2018-11-14 00:00:00+00:00,-0.9224,0.108
2018-11-15 00:00:00+00:00,-1.3688,0.1603
2018-11-16 00:00:00+00:00,-1.5907,0.1402
2018-11-17 00:00:00+00:00,-0.9899,0.0883
2018-11-18 00:00:00+00:00,-0.8251,0.0995
2018-11-19 00:00:00+00:00,-1.9091,0.2094
2018-11-20 00:00:00+00:00,-2.019,0.2339
2018-11-21 00:00:00+00:00,-1.7857,0.1628
2018-11-22 00:00:00+00:00,-1.8857,0.1276
2018-11-23 00:00:00+00:00,-1.5549,0.136
2018-11-24 00:00:00+00:00,-1.2041,0.1199
2018-11-25 00:00:00+00:00,-1.5534,0.1923
2018-11-26 00:00:00+00:00,-1.4853,0.2348
2018-11-27 00:00:00+00:00,-1.2471,0.1893
2018-11-28 00:00:00+00:00,-2.2748,0.201
2018-11-29 00:00:00+00:00,-1.5919,0.1439
2018-11-30 00:00:00+00:00,-0.8986,0.1568
2018-12-01 00:00:00+00:00,-0.484,0.1224
2018-12-02 00:00:00+00:00,-0.3606,0.1318
2018-12-03 00:00:00+00:00,-0.4883,0.1296
2018-12-04 00:00:00+00:00,-0.8739,0.1138
2018-12-05 00:00:00+00:00,-0.8546,0.1108
2018-12-06 00:00:00+00:00,-0.6688,0.1207
2018-12-07 00:00:00+00:00,-1.1899,0.1602
2018-12-08 00:00:00+00:00,-0.5544,0.1029
2018-12-09 00:00:00+00:00,-0.1723,0.123
2018-12-10 00:00:00+00:00,-0.2586,0.1088
2018-12-11 00:00:00+00:00,-0.2484,0.1053
2018-12-12 00:00:00+00:00,-0.4213,0.1412
2018-12-13 00:00:00+00:00,-3.1431,0.2477
2018-12-14 00:00:00+00:00,-4.2842,0.3968
2018-12-15 00:00:00+00:00,-1.8563,0.1485
2018-12-16 00:00:00+00:00,-0.2978,0.1336
2018-12-17 00:00:00+00:00,-0.8236,0.1257
2018-12-18 00:00:00+00:00,-0.3342,0.1267
2018-12-19 00:00:00+00:00,-0.694,0.1402
2018-12-20 00:00:00+00:00,-0.4487,0.1184
2018-12-21 00:00:00+00:00,-0.914,0.1494
2018-12-22 00:00:00+00:00,-1.8928,0.1492
2018-12-23 00:00:00+00:00,-0.2083,0.1499
2018-12-24 00:00:00+00:00,-0.1769,0.1437
2018-12-25 00:00:00+00:00,-0.7332,0.1415
2018-12-26 00:00:00+00:00,-0.6032,0.1234
2018-12-27 00:00:00+00:00,-0.8471,0.1343
2018-12-28 00:00:00+00:00,-0.9651,0.138
2018-12-29 00:00:00+00:00,-0.5869,0.1205
2018-12-30 00:00:00+00:00,-0.3805,0.15
2018-12-31 00:00:00+00:00,-0.3205,0.1561
2019-01-01 00:00:00+00:00,-0.3931,0.1457
2020-01-01 00:00:00+00:00,-0.2182,0.0711
2020-01-02 00:00:00+00:00,-0.7489,0.0681
2020-01-03 00:00:00+00:00,-0.7519,0.0726
2020-01-04 00:00:00+00:00,-0.1133,0.0448
2020-01-05 00:00:00+00:00,-0.4172,0.0493
2020-01-06 00:00:00+00:00,-0.7689,0.1208
2020-01-07 00:00:00+00:00,-0.7731,0.0842
2020-01-08 00:00:00+00:00,-0.7983,0.0949
2020-01-09 00:00:00+00:00,-1.8063,0.0905
2020-01-10 00:00:00+00:00,-1.8953,0.0756
2020-01-11 00:00:00+00:00,-0.4439,0.0456
2020-01-12 00:00:00+00:00,-1.3544,0.071
2020-01-13 00:00:00+00:00,-0.4903,0.0956
2020-01-14 00:00:00+00:00,-0.1956,0.1067
2020-01-15 00:00:00+00:00,-0.4197,0.084
2020-01-16 00:00:00+00:00,-0.8431,0.0752
2020-01-17 00:00:00+00:00,-0.5364,0.0621
2020-01-18 00:00:00+00:00,-0.4932,0.0434
2020-01-19 00:00:00+00:00,-0.6505,0.0527
2020-01-20 00:00:00+00:00,-0.8135,0.0783
2020-01-21 00:00:00+00:00,-0.3857,0.076
2020-01-22 00:00:00+00:00,-0.0549,0.0622
2020-01-23 00:00:00+00:00,-1.2608,0.0741
2020-01-24 00:00:00+00:00,-2.0508,0.0605
2020-01-25 00:00:00+00:00,-1.2785,0.0393
2020-01-26 00:00:00+00:00,-0.3624,0.0494
2020-01-27 00:00:00+00:00,-0.7564,0.0612
2020-01-28 00:00:00+00:00,-0.7872,0.1048
2020-01-29 00:00:00+00:00,-0.3373,0.0806
2020-01-30 00:00:00+00:00,-0.2136,0.0538
2020-01-31 00:00:00+00:00,-1.1623,0.0563
2020-02-01 00:00:00+00:00,-0.9404,0.0533
2020-02-02 00:00:00+00:00,-0.6892,0.0497
2020-02-03 00:00:00+00:00,-0.7433,0.0688
2020-02-04 00:00:00+00:00,-0.3382,0.0614
2020-02-05 00:00:00+00:00,-0.3124,0.0781
2020-02-06 00:00:00+00:00,-0.926,0.0893
2020-02-07 00:00:00+00:00,0.0862,0.0726
2020-02-08 00:00:00+00:00,-0.4256,0.065
2020-02-09 00:00:00+00:00,-0.2831,0.0818
2020-02-10 00:00:00+00:00,-0.7905,0.0848
2020-02-11 00:00:00+00:00,-0.8452,0.0685
2020-02-12 00:00:00+00:00,-0.8649,0.0865
2020-02-13 00:00:00+00:00,-1.5585,0.0844
2020-02-14 00:00:00+00:00,-1.4582,0.0825
2020-02-15 00:00:00+00:00,-0.4233,0.0602
2020-02-16 00:00:00+00:00,-0.6545,0.0521
2020-02-17 00:00:00+00:00,-0.9625,0.0666
2020-02-18 00:00:00+00:00,-0.5665,0.0587
2020-02-19 00:00:00+00:00,-0.0793,0.08
2020-02-20 00:00:00+00:00,-0.7344,0.064
2020-02-21 00:00:00+00:00,-0.8516,0.0657
2020-02-22 00:00:00+00:00,-1.5263,0.0494
2020-02-23 00:00:00+00:00,-1.3179,0.0627
2020-02-24 00:00:00+00:00,-0.787,0.07
2020-02-25 00:00:00+00:00,-1.1584,0.0835
2020-02-26 00:00:00+00:00,-1.1012,0.0685
2020-02-27 00:00:00+00:00,-1.1666,0.0825
2020-02-28 00:00:00+00:00,-1.2527,0.0598
2020-02-29 00:00:00+00:00,-0.7413,0.0485
2020-03-01 00:00:00+00:00,-0.8826,0.0584
2020-03-02 00:00:00+00:00,-1.1564,0.0718
2020-03-03 00:00:00+00:00,-1.5704,0.0735
2020-03-04 00:00:00+00:00,-0.7187,0.0708
2020-03-05 00:00:00+00:00,-0.8583,0.0652
2020-03-06 00:00:00+00:00,-0.568,0.0592
2020-03-07 00:00:00+00:00,-0.6784,0.0452
2020-03-08 00:00:00+00:00,-0.7443,0.0406
2020-03-09 00:00:00+00:00,-1.6961,0.0789
2020-03-10 00:00:00+00:00,-0.9112,0.0661
2020-03-11 00:00:00+00:00,-1.7203,0.0503
2020-03-12 00:00:00+00:00,-1.662,0.1233
2020-03-13 00:00:00+00:00,-2.4329,0.1145
2020-03-14 00:00:00+00:00,-1.7572,0.0622
2020-03-15 00:00:00+00:00,-1.7051,0.0445
2020-03-16 00:00:00+00:00,-4.4213,0.0965
2020-03-17 00:00:00+00:00,-1.5456,0.0577
2020-03-18 00:00:00+00:00,-1.1849,0.0632
2020-03-19 00:00:00+00:00,-2.3863,0.0698
2020-03-20 00:00:00+00:00,-1.9993,0.0739
2020-03-21 00:00:00+00:00,-1.1301,0.055
2020-03-22 00:00:00+00:00,-1.128,0.0599
2020-03-23 00:00:00+00:00,-1.0715,0.0531
2020-03-24 00:00:00+00:00,-1.3876,0.0671
2020-03-25 00:00:00+00:00,-3.0845,0.083
2020-03-26 00:00:00+00:00,-1.7137,0.0652
2020-03-27 00:00:00+00:00,-1.2208,0.0467
2020-03-28 00:00:00+00:00,-2.2298,0.0417
2020-03-29 00:00:00+00:00,-1.7229,0.0411
2020-03-30 00:00:00+00:00,-1.4724,0.0516
2020-03-31 00:00:00+00:00,-0.2082,0.058
2020-04-01 00:00:00+00:00,-1.1533,0.0564
2020-04-02 00:00:00+00:00,-0.6012,0.0469
2020-04-03 00:00:00+00:00,-0.4501,0.0431
2020-04-04 00:00:00+00:00,-1.2297,0.0343
2020-04-05 00:00:00+00:00,-0.8949,0.0509
2020-04-06 00:00:00+00:00,-0.4206,0.0562
2020-04-07 00:00:00+00:00,-0.6198,0.0597
2020-04-08 00:00:00+00:00,-0.5048,0.0364
2020-04-09 00:00:00+00:00,-0.3536,0.0476
2020-04-10 00:00:00+00:00,-0.923,0.0443
2020-04-11 00:00:00+00:00,-0.9893,0.0486
2020-04-12 00:00:00+00:00,0.0454,0.043
2020-04-13 00:00:00+00:00,-0.9664,0.0608
2020-04-14 00:00:00+00:00,-1.4038,0.0649
2020-04-15 00:00:00+00:00,-0.9999,0.0404
2020-04-16 00:00:00+00:00,-0.6575,0.0603
2020-04-17 00:00:00+00:00,-0.2888,0.0555
2020-04-18 00:00:00+00:00,-1.0513,0.0352
2020-04-19 00:00:00+00:00,-1.664,0.0707
2020-04-20 00:00:00+00:00,-0.432,0.066
2020-04-21 00:00:00+00:00,-0.5496,0.0567
2020-04-22 00:00:00+00:00,-0.7773,0.0482
2020-04-23 00:00:00+00:00,-1.9352,0.0492
2020-04-24 00:00:00+00:00,-1.0718,0.0532
2020-04-25 00:00:00+00:00,-1.0693,0.0353
2020-04-26 00:00:00+00:00,-1.6685,0.0375
2020-04-27 00:00:00+00:00,-0.0356,0.0782
2020-04-28 00:00:00+00:00,-0.7333,0.0507
2020-04-29 00:00:00+00:00,-0.4864,0.0596
2020-04-30 00:00:00+00:00,-0.4434,0.0649
2020-05-01 00:00:00+00:00,-0.4928,0.0564
2020-05-02 00:00:00+00:00,-0.0344,0.0538
2020-05-03 00:00:00+00:00,-0.6633,0.0402
2020-05-04 00:00:00+00:00,-1.0914,0.0469
2020-05-05 00:00:00+00:00,0.2658,0.0501
2020-05-06 00:00:00+00:00,-0.3419,0.0581
2020-05-07 00:00:00+00:00,-0.2567,0.0619
2020-05-08 00:00:00+00:00,-0.1486,0.1216
2020-05-09 00:00:00+00:00,0.5571,0.0698
2020-05-10 00:00:00+00:00,-1.3266,0.0643
2020-05-11 00:00:00+00:00,-1.015,0.108
2020-05-12 00:00:00+00:00,-0.7988,0.0972
2020-05-13 00:00:00+00:00,-0.4229,0.0733
2020-05-14 00:00:00+00:00,-0.5785,0.0609
2020-05-15 00:00:00+00:00,-1.2659,0.0574
2020-05-16 00:00:00+00:00,-1.1899,0.0587
2020-05-17 00:00:00+00:00,-0.7242,0.0466
2020-05-18 00:00:00+00:00,-0.1437,0.0682
2020-05-19 00:00:00+00:00,-0.8184,0.0704
2020-05-20 00:00:00+00:00,-0.9851,0.0603
2020-05-21 00:00:00+00:00,-0.5543,0.06
2020-05-22 00:00:00+00:00,-0.6031,0.0553
2020-05-23 00:00:00+00:00,-0.1654,0.0552
2020-05-24 00:00:00+00:00,0.652,0.0473
2020-05-25 00:00:00+00:00,-0.6109,0.0602
2020-05-26 00:00:00+00:00,-0.1929,0.064
2020-05-27 00:00:00+00:00,-1.1625,0.0645
2020-05-28 00:00:00+00:00,-1.0515,0.0718
2020-05-29 00:00:00+00:00,-0.7033,0.0717
2020-05-30 00:00:00+00:00,-0.8025,0.0374
2020-05-31 00:00:00+00:00,-0.6888,0.0377
2020-06-01 00:00:00+00:00,-0.4926,0.0641
2020-06-02 00:00:00+00:00,-0.7505,0.0718
2020-06-03 00:00:00+00:00,-0.661,0.0637
2020-06-04 00:00:00+00:00,-0.9152,0.0609
2020-06-05 00:00:00+00:00,-0.4898,0.0506
2020-06-06 00:00:00+00:00,-0.5585,0.0463
2020-06-07 00:00:00+00:00,-1.2702,0.0507
2020-06-08 00:00:00+00:00,-0.5651,0.0435
2020-06-09 00:00:00+00:00,-0.4566,0.0596
2020-06-10 00:00:00+00:00,-0.4796,0.0735
2020-06-11 00:00:00+00:00,-0.1756,0.0679
2020-06-12 00:00:00+00:00,-1.477,0.0807
2020-06-13 00:00:00+00:00,-1.018,0.0584
2020-06-14 00:00:00+00:00,-0.48,0.0732
2020-06-15 00:00:00+00:00,-0.4973,0.0721
2020-06-16 00:00:00+00:00,-0.3826,0.0568
2020-06-17 00:00:00+00:00,-0.2704,0.0579
2020-06-18 00:00:00+00:00,0.008,0.0588
2020-06-19 00:00:00+00:00,-0.7447,0.0491
2020-06-20 00:00:00+00:00,-0.4597,0.038
2020-06-21 00:00:00+00:00,-0.428,0.0565
2020-06-22 00:00:00+00:00,-1.7095,0.0686
2020-06-23 00:00:00+00:00,-0.526,0.0603
2020-06-24 00:00:00+00:00,-0.8914,0.0559
2020-06-25 00:00:00+00:00,-1.2714,0.0868
2020-06-26 00:00:00+00:00,-2.0738,0.0871
2020-06-27 00:00:00+00:00,-0.452,0.0594
2020-06-28 00:00:00+00:00,-0.0671,0.0623
2020-06-29 00:00:00+00:00,-0.6222,0.0556
2020-06-30 00:00:00+00:00,-0.284,0.0687
2020-07-01 00:00:00+00:00,-0.3821,0.0557
2020-07-02 00:00:00+00:00,-0.8789,0.0645
2020-07-03 00:00:00+00:00,-1.2429,0.0552
2020-07-04 00:00:00+00:00,-0.9527,0.0397
2020-07-05 00:00:00+00:00,-0.1434,0.0483
2020-07-06 00:00:00+00:00,-1.9342,0.0716
2020-07-07 00:00:00+00:00,-0.3335,0.0805
2020-07-08 00:00:00+00:00,-1.2226,0.0573
2020-07-09 00:00:00+00:00,-0.9487,0.0519
2020-07-10 00:00:00+00:00,-0.5339,0.061
2020-07-11 00:00:00+00:00,-0.0422,0.057
2020-07-12 00:00:00+00:00,-1.1711,0.0492
2020-07-13 00:00:00+00:00,-1.0686,0.0548
2020-07-14 00:00:00+00:00,-0.2452,0.0504
2020-07-15 00:00:00+00:00,-2.136,0.1574
2020-07-16 00:00:00+00:00,-3.1568,0.825
2020-07-17 00:00:00+00:00,-3.2368,0.2641
2020-07-18 00:00:00+00:00,-3.8012,0.3057
2020-07-19 00:00:00+00:00,-3.407,0.1134
2020-07-20 00:00:00+00:00,-2.2366,0.1376
2020-07-21 00:00:00+00:00,-1.2496,0.0716
2020-07-22 00:00:00+00:00,-2.1873,0.0786
2020-07-23 00:00:00+00:00,-2.5527,0.179
2020-07-24 00:00:00+00:00,-1.7502,0.0732
2020-07-25 00:00:00+00:00,-0.8369,0.0987
2020-07-26 00:00:00+00:00,-0.6747,0.0869
2020-07-27 00:00:00+00:00,-0.4269,0.0917
2020-07-28 00:00:00+00:00,0.2367,0.0922
2020-07-29 00:00:00+00:00,-1.5163,0.0766
2020-07-30 00:00:00+00:00,-0.6094,0.062
2020-07-31 00:00:00+00:00,-5.1116,0.3281
2020-08-01 00:00:00+00:00,-5.3445,0.316
2020-08-02 00:00:00+00:00,-2.727,0.1468
2020-08-03 00:00:00+00:00,-2.224,0.0769
2020-08-04 00:00:00+00:00,-1.9388,0.1092
2020-08-05 00:00:00+00:00,-4.0309,0.1545
2020-08-06 00:00:00+00:00,-2.9443,0.1026
2020-08-07 00:00:00+00:00,0.0101,0.0556
2020-08-08 00:00:00+00:00,-0.2514,0.0505
2020-08-09 00:00:00+00:00,-0.1202,0.0457
2020-08-10 00:00:00+00:00,-0.2979,0.0512
2020-08-11 00:00:00+00:00,-1.8395,0.0629
2020-08-12 00:00:00+00:00,-1.781,0.0697
2020-08-13 00:00:00+00:00,-1.9292,0.0968
2020-08-14 00:00:00+00:00,-1.5309,0.0734
2020-08-15 00:00:00+00:00,-0.7457,0.0573
2020-08-16 00:00:00+00:00,-0.1908,0.049
2020-08-17 00:00:00+00:00,0.2654,0.0764
2020-08-18 00:00:00+00:00,0.0985,0.078
2020-08-19 00:00:00+00:00,-0.1135,0.0637
2020-08-20 00:00:00+00:00,-2.1249,0.0812
2020-08-21 00:00:00+00:00,-2.2884,0.0748
2020-08-22 00:00:00+00:00,-0.6714,0.0307
2020-08-23 00:00:00+00:00,-0.6156,0.0378
2020-08-24 00:00:00+00:00,-0.6443,0.0532
2020-08-25 00:00:00+00:00,-0.6121,0.0421
2020-08-26 00:00:00+00:00,-0.4401,0.0697
2020-08-27 00:00:00+00:00,-0.0527,0.0592
2020-08-28 00:00:00+00:00,-2.6914,0.0925
2020-08-29 00:00:00+00:00,-1.8403,0.0573
2020-08-30 00:00:00+00:00,-0.3273,0.0399
2020-08-31 00:00:00+00:00,0.1993,0.0577
2020-09-01 00:00:00+00:00,-0.2488,0.057
2020-09-02 00:00:00+00:00,-1.1553,0.057
2020-09-03 00:00:00+00:00,-1.2944,0.0823
2020-09-04 00:00:00+00:00,-0.7105,0.0426
2020-09-05 00:00:00+00:00,-1.9496,0.0635
2020-09-06 00:00:00+00:00,-2.164,0.0657
2020-09-07 00:00:00+00:00,-1.0461,0.057
2020-09-08 00:00:00+00:00,-0.3957,0.0573
2020-09-09 00:00:00+00:00,-0.3373,0.0543
2020-09-10 00:00:00+00:00,-0.1719,0.0656
2020-09-11 00:00:00+00:00,-0.2794,0.0443
2020-09-12 00:00:00+00:00,0.0999,0.0314
2020-09-13 00:00:00+00:00,0.569,0.0343
2020-09-14 00:00:00+00:00,0.7863,0.0715
2020-09-15 00:00:00+00:00,0.311,0.0595
2020-09-16 00:00:00+00:00,-1.0115,0.0506
2020-09-17 00:00:00+00:00,-0.1079,0.0516
2020-09-18 00:00:00+00:00,-0.5513,0.0679
2020-09-19 00:00:00+00:00,-0.4332,0.0316
2020-09-20 00:00:00+00:00,-0.6792,0.0407
2020-09-21 00:00:00+00:00,0.4133,0.0521
2020-09-22 00:00:00+00:00,-3.989,0.0898
2020-09-23 00:00:00+00:00,-0.5281,0.0439
2020-09-24 00:00:00+00:00,-0.1688,0.07
2020-09-25 00:00:00+00:00,-0.029,0.0702
2020-09-26 00:00:00+00:00,-1.1331,0.0495
2020-09-27 00:00:00+00:00,-0.6603,0.0397
2020-09-28 00:00:00+00:00,0.0293,0.0883
2020-09-29 00:00:00+00:00,-1.2245,0.065
2020-09-30 00:00:00+00:00,0.3249,0.0554
2020-10-01 00:00:00+00:00,-0.1988,0.0501
2020-10-02 00:00:00+00:00,-0.5959,0.0552
2020-10-03 00:00:00+00:00,-0.6007,0.0332
2020-10-04 00:00:00+00:00,-1.0999,0.0357
